_id,start_time,end_time,location_id,clip
"""634252511bb12aca18a90775""","10/9/2022, 12:46:25 AM","10/9/2022, 12:47:13 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665290785.mp4"")"
"""6342553d1bb12aca18a90779""","10/9/2022, 12:58:57 AM","10/9/2022, 12:59:41 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665291537.mp4"")"
"""634257c01bb12aca18a9077c""","10/9/2022, 1:07:43 AM","10/9/2022, 1:10:24 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665292063.mp4"")"
"""63425b6b1bb12aca18a90781""","10/9/2022, 1:25:17 AM","10/9/2022, 1:26:03 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665293117.mp4"")"
"""6342a6c71bb12aca18a907a1""","10/9/2022, 6:44:36 AM","10/9/2022, 6:47:34 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665312276.mp4"")"
"""6342a8fc1bb12aca18a907a5""","10/9/2022, 6:56:04 AM","10/9/2022, 6:56:59 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665312964.mp4"")"
"""6342b4c11bb12aca18a907b2""","10/9/2022, 7:44:35 AM","10/9/2022, 7:47:13 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665315875.mp4"")"
"""6342b74e1bb12aca18a907b5""","10/9/2022, 7:56:59 AM","10/9/2022, 7:58:06 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665316619.mp4"")"
"""6342c0091bb12aca18a907c0""","10/9/2022, 8:33:58 AM","10/9/2022, 8:35:21 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665318838.mp4"")"
"""6342c2cd1bb12aca18a907c3""","10/9/2022, 8:44:32 AM","10/9/2022, 8:47:09 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665319472.mp4"")"
"""6342c57a1bb12aca18a907cc""","10/9/2022, 8:57:32 AM","10/9/2022, 8:58:34 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665320252.mp4"")"
"""6342d12b1bb12aca18a907df""","10/9/2022, 9:45:43 AM","10/9/2022, 9:48:27 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665323143.mp4"")"
"""6342d34d1bb12aca18a907e6""","10/9/2022, 9:56:32 AM","10/9/2022, 9:57:33 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665323792.mp4"")"
"""6342d9241bb12aca18a907f2""","10/9/2022, 10:21:29 AM","10/9/2022, 10:22:28 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665325289.mp4"")"
"""6342dfeb1bb12aca18a90806""","10/9/2022, 10:48:22 AM","10/9/2022, 10:51:23 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665326902.mp4"")"
"""6342e0d51bb12aca18a90807""","10/9/2022, 10:54:21 AM","10/9/2022, 10:55:17 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665327261.mp4"")"
"""6342ed5e1bb12aca18a9081a""","10/9/2022, 11:46:00 AM","10/9/2022, 11:48:46 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665330360.mp4"")"
"""6342ef841bb12aca18a9081e""","10/9/2022, 11:56:50 AM","10/9/2022, 11:57:56 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665331010.mp4"")"
"""6342fbfd1bb12aca18a90837""","10/9/2022, 12:48:15 PM","10/9/2022, 12:51:09 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665334095.mp4"")"
"""6342fd661bb12aca18a9083a""","10/9/2022, 12:56:17 PM","10/9/2022, 12:57:09 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665334577.mp4"")"
"""63430bbb1bb12aca18a90856""","10/9/2022, 1:55:42 PM","10/9/2022, 1:58:19 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665338142.mp4"")"
"""634318fd1bb12aca18a9086a""","10/9/2022, 2:52:17 PM","10/9/2022, 2:54:53 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665341537.mp4"")"
"""634319921bb12aca18a9086b""","10/9/2022, 2:56:24 PM","10/9/2022, 2:57:21 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665341784.mp4"")"
"""634326691bb12aca18a90881""","10/9/2022, 3:48:42 PM","10/9/2022, 3:52:09 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665344922.mp4"")"
"""6343277c1bb12aca18a90883""","10/9/2022, 3:55:52 PM","10/9/2022, 3:56:44 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665345352.mp4"")"
"""634334081bb12aca18a90896""","10/9/2022, 4:49:05 PM","10/9/2022, 4:50:16 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665348545.mp4"")"
"""634335791bb12aca18a90898""","10/9/2022, 4:53:32 PM","10/9/2022, 4:56:25 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665348812.mp4"")"
"""634335f01bb12aca18a9089a""","10/9/2022, 4:57:36 PM","10/9/2022, 4:58:24 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665349056.mp4"")"
"""634343941bb12aca18a908a9""","10/9/2022, 5:55:44 PM","10/9/2022, 5:56:35 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665352544.mp4"")"
"""634344fd1bb12aca18a908aa""","10/9/2022, 5:59:38 PM","10/9/2022, 6:02:37 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665352778.mp4"")"
"""634350201bb12aca18a908bb""","10/9/2022, 6:47:00 PM","10/9/2022, 6:50:08 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665355620.mp4"")"
"""634352cd1bb12aca18a908c2""","10/9/2022, 7:00:38 PM","10/9/2022, 7:01:33 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665356438.mp4"")"
"""63435d521bb12aca18a908cc""","10/9/2022, 7:43:54 PM","10/9/2022, 7:46:26 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665359034.mp4"")"
"""63435fdb1bb12aca18a908d2""","10/9/2022, 7:56:21 PM","10/9/2022, 7:57:15 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665359781.mp4"")"
"""63436bcc1bb12aca18a908e6""","10/9/2022, 8:45:32 PM","10/9/2022, 8:48:12 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665362732.mp4"")"
"""63436dbb1bb12aca18a908ed""","10/9/2022, 8:55:38 PM","10/9/2022, 8:56:27 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665363338.mp4"")"
"""63437bd01bb12aca18a90900""","10/9/2022, 9:55:42 PM","10/9/2022, 9:56:32 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665366942.mp4"")"
"""63437ccd1bb12aca18a90902""","10/9/2022, 9:58:00 PM","10/9/2022, 10:00:44 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665367080.mp4"")"
"""634389461bb12aca18a90913""","10/9/2022, 10:51:19 PM","10/9/2022, 10:53:57 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665370279.mp4"")"
"""634389f11bb12aca18a90916""","10/9/2022, 10:55:59 PM","10/9/2022, 10:56:49 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665370559.mp4"")"
"""63438ae91bb12aca18a90917""","10/9/2022, 11:00:22 PM","10/9/2022, 11:00:57 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665370822.mp4"")"
"""6343986b1bb12aca18a90928""","10/9/2022, 11:55:14 PM","10/9/2022, 11:58:35 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665374114.mp4"")"
"""63439ae01bb12aca18a9092a""","10/10/2022, 12:07:04 AM","10/10/2022, 12:09:04 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665374824.mp4"")"
"""63439b421bb12aca18a9092c""","10/10/2022, 12:09:45 AM","10/10/2022, 12:10:42 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665374985.mp4"")"
"""63439bb81bb12aca18a9092d""","10/10/2022, 12:10:45 AM","10/10/2022, 12:12:40 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665375045.mp4"")"
"""63439da01bb12aca18a90930""","10/10/2022, 12:20:32 AM","10/10/2022, 12:20:48 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665375632.mp4"")"
"""63439db31bb12aca18a90931""","10/10/2022, 12:20:49 AM","10/10/2022, 12:21:07 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665375649.mp4"")"
"""6343a3751bb12aca18a90939""","10/10/2022, 12:44:57 AM","10/10/2022, 12:45:41 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665377097.mp4"")"
"""6343a9cb1bb12aca18a90944""","10/10/2022, 1:09:38 AM","10/10/2022, 1:12:43 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665378578.mp4"")"
"""6343ac431bb12aca18a90948""","10/10/2022, 1:22:42 AM","10/10/2022, 1:23:15 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665379362.mp4"")"
"""6343be961bb12aca18a90950""","10/10/2022, 2:40:45 AM","10/10/2022, 2:41:26 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665384045.mp4"")"
"""6343e18e1bb12aca18a90963""","10/10/2022, 5:09:26 AM","10/10/2022, 5:10:38 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665392966.mp4"")"
"""6343e4701bb12aca18a90968""","10/10/2022, 5:21:47 AM","10/10/2022, 5:22:56 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665393707.mp4"")"
"""6343ee651bb12aca18a9097d""","10/10/2022, 6:04:32 AM","10/10/2022, 6:05:25 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665396272.mp4"")"
"""6343f0501bb12aca18a90984""","10/10/2022, 6:11:16 AM","10/10/2022, 6:13:36 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665396676.mp4"")"
"""6343f2811bb12aca18a90989""","10/10/2022, 6:20:58 AM","10/10/2022, 6:22:57 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665397258.mp4"")"
"""6343f5131bb12aca18a90990""","10/10/2022, 6:32:49 AM","10/10/2022, 6:33:55 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665397969.mp4"")"
"""6343f7811bb12aca18a90996""","10/10/2022, 6:42:17 AM","10/10/2022, 6:44:17 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665398537.mp4"")"
"""6343f9281bb12aca18a9099b""","10/10/2022, 6:50:40 AM","10/10/2022, 6:51:20 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665399040.mp4"")"
"""6343fb791bb12aca18a909a2""","10/10/2022, 7:00:15 AM","10/10/2022, 7:01:13 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665399615.mp4"")"
"""6343ffbe1bb12aca18a909af""","10/10/2022, 7:18:46 AM","10/10/2022, 7:19:26 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665400726.mp4"")"
"""6344015c1bb12aca18a909b6""","10/10/2022, 7:23:22 AM","10/10/2022, 7:26:20 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665401002.mp4"")"
"""634403691bb12aca18a909bd""","10/10/2022, 7:34:15 AM","10/10/2022, 7:35:05 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665401655.mp4"")"
"""634406a21bb12aca18a909c8""","10/10/2022, 7:48:12 AM","10/10/2022, 7:48:50 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665402492.mp4"")"
"""634407931bb12aca18a909ca""","10/10/2022, 7:50:18 AM","10/10/2022, 7:52:51 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665402618.mp4"")"
"""634409c81bb12aca18a909d1""","10/10/2022, 8:01:05 AM","10/10/2022, 8:02:16 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665403265.mp4"")"
"""63440dc81bb12aca18a909dc""","10/10/2022, 8:18:37 AM","10/10/2022, 8:19:20 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665404317.mp4"")"
"""63440f7c1bb12aca18a909e0""","10/10/2022, 8:23:37 AM","10/10/2022, 8:26:36 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665404617.mp4"")"
"""634412bb1bb12aca18a909eb""","10/10/2022, 8:39:24 AM","10/10/2022, 8:40:27 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665405564.mp4"")"
"""6344154e1bb12aca18a909f4""","10/10/2022, 8:50:11 AM","10/10/2022, 8:51:25 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665406211.mp4"")"
"""634418f61bb12aca18a909fc""","10/10/2022, 9:04:30 AM","10/10/2022, 9:07:02 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665407070.mp4"")"
"""63441a011bb12aca18a90a01""","10/10/2022, 9:10:27 AM","10/10/2022, 9:11:29 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665407427.mp4"")"
"""6344203b1bb12aca18a90a11""","10/10/2022, 9:37:21 AM","10/10/2022, 9:38:03 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665409041.mp4"")"
"""634423f31bb12aca18a90a1c""","10/10/2022, 9:53:03 AM","10/10/2022, 9:53:55 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665409983.mp4"")"
"""634429a11bb12aca18a90a29""","10/10/2022, 10:15:25 AM","10/10/2022, 10:18:09 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665411325.mp4"")"
"""63442f1e1bb12aca18a90a37""","10/10/2022, 10:40:37 AM","10/10/2022, 10:41:34 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665412837.mp4"")"
"""634435b11bb12aca18a90a47""","10/10/2022, 11:07:05 AM","10/10/2022, 11:09:37 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665414425.mp4"")"
"""63443d8d1bb12aca18a90a57""","10/10/2022, 11:42:10 AM","10/10/2022, 11:43:09 AM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665416530.mp4"")"
"""634443e01bb12aca18a90a63""","10/10/2022, 12:07:17 PM","10/10/2022, 12:10:08 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665418037.mp4"")"
"""63444b3b1bb12aca18a90a75""","10/10/2022, 12:40:35 PM","10/10/2022, 12:41:31 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665420035.mp4"")"
"""634451db1bb12aca18a90a84""","10/10/2022, 1:07:18 PM","10/10/2022, 1:09:47 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665421638.mp4"")"
"""6344597f1bb12aca18a90a90""","10/10/2022, 1:41:28 PM","10/10/2022, 1:42:23 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665423688.mp4"")"
"""63445fea1bb12aca18a90aa0""","10/10/2022, 2:07:05 PM","10/10/2022, 2:09:46 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665425225.mp4"")"
"""634466c91bb12aca18a90aac""","10/10/2022, 2:38:03 PM","10/10/2022, 2:39:05 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665427083.mp4"")"
"""63446d191bb12aca18a90abb""","10/10/2022, 3:03:14 PM","10/10/2022, 3:06:01 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665428594.mp4"")"
"""6344723b1bb12aca18a90ac4""","10/10/2022, 3:27:14 PM","10/10/2022, 3:27:55 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665430034.mp4"")"
"""634477951bb12aca18a90acf""","10/10/2022, 3:49:18 PM","10/10/2022, 3:50:45 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665431358.mp4"")"
"""634478931bb12aca18a90ad5""","10/10/2022, 3:51:57 PM","10/10/2022, 3:54:59 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665431517.mp4"")"
"""634481071bb12aca18a90aec""","10/10/2022, 4:29:44 PM","10/10/2022, 4:31:03 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665433784.mp4"")"
"""634484761bb12aca18a90af6""","10/10/2022, 4:45:04 PM","10/10/2022, 4:45:42 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665434704.mp4"")"
"""634485451bb12aca18a90af9""","10/10/2022, 4:46:39 PM","10/10/2022, 4:49:09 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665434799.mp4"")"
"""634489701bb12aca18a90b05""","10/10/2022, 5:05:48 PM","10/10/2022, 5:06:56 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665435948.mp4"")"
"""63448a5d1bb12aca18a90b0a""","10/10/2022, 5:09:37 PM","10/10/2022, 5:10:53 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665436177.mp4"")"
"""63448b661bb12aca18a90b0d""","10/10/2022, 5:14:04 PM","10/10/2022, 5:15:18 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665436444.mp4"")"
"""63448dc51bb12aca18a90b14""","10/10/2022, 5:22:27 PM","10/10/2022, 5:25:25 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665436947.mp4"")"
"""63448f221bb12aca18a90b17""","10/10/2022, 5:30:25 PM","10/10/2022, 5:31:14 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665437425.mp4"")"
"""634492601bb12aca18a90b20""","10/10/2022, 5:43:59 PM","10/10/2022, 5:45:04 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665438239.mp4"")"
"""634494861bb12aca18a90b26""","10/10/2022, 5:53:19 PM","10/10/2022, 5:54:14 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665438799.mp4"")"
"""634495691bb12aca18a90b2a""","10/10/2022, 5:55:20 PM","10/10/2022, 5:58:01 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665438920.mp4"")"
"""6344994e1bb12aca18a90b31""","10/10/2022, 6:13:05 PM","10/10/2022, 6:14:38 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665439985.mp4"")"
"""63449d201bb12aca18a90b3e""","10/10/2022, 6:28:04 PM","10/10/2022, 6:30:56 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665440884.mp4"")"
"""6344a0d01bb12aca18a90b47""","10/10/2022, 6:45:27 PM","10/10/2022, 6:46:40 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665441927.mp4"")"
"""6344a2091bb12aca18a90b48""","10/10/2022, 6:50:35 PM","10/10/2022, 6:51:53 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665442235.mp4"")"
"""6344a5c51bb12aca18a90b4e""","10/10/2022, 7:04:57 PM","10/10/2022, 7:07:48 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665443097.mp4"")"
"""6344a8631bb12aca18a90b55""","10/10/2022, 7:18:21 PM","10/10/2022, 7:18:59 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665443901.mp4"")"
"""6344a8b61bb12aca18a90b57""","10/10/2022, 7:19:09 PM","10/10/2022, 7:20:22 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665443949.mp4"")"
"""6344af491bb12aca18a90b68""","10/10/2022, 7:45:22 PM","10/10/2022, 7:48:25 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665445522.mp4"")"
"""6344b55e1bb12aca18a90b76""","10/10/2022, 8:13:35 PM","10/10/2022, 8:14:22 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665447215.mp4"")"
"""6344b6ca1bb12aca18a90b7a""","10/10/2022, 8:19:29 PM","10/10/2022, 8:20:26 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665447569.mp4"")"
"""6344b6e31bb12aca18a90b7b""","10/10/2022, 8:20:27 PM","10/10/2022, 8:20:51 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665447627.mp4"")"
"""6344bc261bb12aca18a90b84""","10/10/2022, 8:40:44 PM","10/10/2022, 8:43:18 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665448844.mp4"")"
"""6344bdf91bb12aca18a90b88""","10/10/2022, 8:50:49 PM","10/10/2022, 8:51:05 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665449449.mp4"")"
"""6344be1c1bb12aca18a90b89""","10/10/2022, 8:51:08 PM","10/10/2022, 8:51:40 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665449468.mp4"")"
"""6344c9a31bb12aca18a90b99""","10/10/2022, 9:38:13 PM","10/10/2022, 9:40:51 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665452293.mp4"")"
"""6344cbb51bb12aca18a90b9e""","10/10/2022, 9:48:52 PM","10/10/2022, 9:49:41 PM","""6255092968981447d491ef3a""","=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665452932.mp4"")"
